id	daddy	nivel	name	arco
SP1145	2	4	090122:Descafeinado	M163.56810190552517,-141.0725913812592A216,216,0,0,1,163.67422856409024,-140.9494480441479L122.75567142306768,-105.71208603311094A162,162,0,0,0,122.67607642914389,-105.80444353594442Z
SP1148	2	4	090190:Los demas	M163.72725713115514,-140.8878464322193A216,216,0,0,1,163.9391394761215,-140.64124056559217L122.95435460709113,-105.48093042419414A162,162,0,0,0,122.79544284836636,-105.66588482416448Z
SP1150	2	4	090210:Te verde (sin fermentar) presentado en envases inmediatos con un contenido inferior o igual a 3 kg	M164.25626639903598,-140.27073446962814A216,216,0,0,1,164.36178937524045,-140.14707343847425L123.27134203143034,-105.11030507885569A162,162,0,0,0,123.19219979927699,-105.20305085222111Z
SP1152	2	4	090220:Te verde (sin fermentar) presentado de otra forma	M164.4145159550592,-140.08521314993808A216,216,0,0,1,164.51989926079764,-139.9614330707463L123.38992444559824,-104.97107480305972A162,162,0,0,0,123.3108869662944,-105.06390986245356Z
SP1154	2	4	090230:Te negro (fermentado) y te parcialmente fermentado, presentados en envases inmediatos con un contenido inferior o igual a 3 kg	M164.57255597179437,-139.89951329761874A216,216,0,0,1,164.6777994727603,-139.77561432814147L123.50834960457023,-104.8317107461061A162,162,0,0,0,123.4294169788458,-104.92463497321405Z
SP1156	2	4	090240:Te negro (fermentado) y te parcialmente fermentado, presentados de otra forma	M164.7303862478263,-139.71363514933665A216,216,0,0,1,164.83548980989133,-139.58961744747788L123.6266173574185,-104.6922130856084A162,162,0,0,0,123.54778968586972,-104.78522636200248Z
SP1158	2	4	09030:N/A	M165.09784010420606,-139.2792274279478A216,216,0,0,1,165.20261662156088,-139.154933298786L123.90196246617066,-104.3661999740895A162,162,0,0,0,123.82338007815454,-104.45942057096086Z
SP1160	2	4	090411:Sin triturar ni pulverizar	M165.3072995639374,-139.03056034871855A216,216,0,0,1,165.41188887204052,-138.90610864819342L124.05891665403038,-104.17958148614507A162,162,0,0,0,123.98047467295304,-104.27292026153891Z
SP1162	2	4	090412:Triturada o pulverizada	M165.46414839472436,-138.84385328853645A216,216,0,0,1,165.56859714035517,-138.71928359451243L124.17644785526639,-104.03946269588432A162,162,0,0,0,124.09811129604329,-104.13288996640233Z
SP1165	2	4	090420:Frutos de los generos Capsicum o Pimenta, secos, triturados o pulverizados	M165.62078634851156,-138.65696927778527A216,216,0,0,1,165.8293085776746,-138.40751575203703L124.37198143325595,-103.80563681402778A162,162,0,0,0,124.21558976138367,-103.99272695833896Z
SP1168	2	4	090421:Secos, sin triturar ni pulverizar	M165.88138044718963,-138.34510335004535A216,216,0,0,1,166.08943295293574,-138.09525792499994L124.56707471470182,-103.57144344374996A162,162,0,0,0,124.41103533539223,-103.75882751253401Z
SP1171	2	4	090422:Triturados o pulverizados	M166.1413872994668,-138.03274765869358A216,216,0,0,1,166.34896934525707,-137.78251121884344L124.76172700894281,-103.33688341413259A162,162,0,0,0,124.60604047460009,-103.52456074402018Z
SP1173	2	4	09050:N/A	M166.65963558503844,-137.40657141003916A216,216,0,0,1,166.76300227591204,-137.28110238457498L125.07225170693403,-102.96082678843123A162,162,0,0,0,124.99472668877883,-103.05492855752937Z
SP1175	2	4	090510:Sin triturar ni pulverizar	M166.8662745079651,-137.1555555995908A216,216,0,0,1,166.9694522227016,-137.02993112619947L125.22708916702621,-102.7724483446496A162,162,0,0,0,125.14970588097383,-102.86666669969308Z
SP1177	2	4	090520:Triturada o pulverizada	M167.02100561781074,-136.96708977858597A216,216,0,0,1,167.12404144700946,-136.84134890601692L125.3430310852571,-102.6310116795127A162,162,0,0,0,125.26575421335806,-102.72531733393949Z
SP1179	2	4	090611:Canela (Cinnamomum zeylanicum Blume)	M167.27841767885465,-136.65259228737173A216,216,0,0,1,167.38121674043586,-136.5266577723605L125.53591255532689,-102.39499332927036A162,162,0,0,0,125.45881325914098,-102.48944421552879Z
SP1181	2	4	090619:Las demas	M167.4325807214912,-136.4636615108261A216,216,0,0,1,167.5352375477642,-136.33761102430327L125.65142816082316,-102.25320826822745A162,162,0,0,0,125.5744355411184,-102.34774613311959Z
SP1183	2	4	090620:Trituradas o pulverizadas	M167.58653037844493,-136.27455681716435A216,216,0,0,1,167.68904483857796,-136.14839051977583L125.76678362893347,-102.11129288983187A162,162,0,0,0,125.6898977838337,-102.20591761287326Z
SP1185	2	4	09070:N/A	M167.893788750767,-135.895826642737A216,216,0,0,1,167.99601808685077,-135.7694292061453L125.99701356513809,-101.82707190460897A162,162,0,0,0,125.92034156307524,-101.92186998205277Z
SP1187	2	4	090710:Sin triturar ni pulverizar	M168.09815226570242,-135.64295486628387A216,216,0,0,1,168.2001912294705,-135.51640369479097L126.15014342210287,-101.63730277109323A162,162,0,0,0,126.07361419927682,-101.73221614971291Z
SP1189	2	4	090720:Triturado o pulverizado	M168.25117498763439,-135.45309931958158A216,216,0,0,1,168.3530710204237,-135.3264330350585L126.26480326531778,-101.49482477629387A162,162,0,0,0,126.18838124072578,-101.5898244896862Z
SP1191	2	4	090810:Nuez moscada	M168.50573625256845,-135.13628990755902A216,216,0,0,1,168.60739377856734,-135.00943212679303L126.45554533392551,-101.25707409509478A162,162,0,0,0,126.37930218942634,-101.35221743066927Z
SP1193	2	4	090811:Sin triturar ni pulverizar	M168.6581867313394,-134.94597455462187A216,216,0,0,1,168.75970098046574,-134.8190020916332L126.5697757353493,-101.11425156872488A162,162,0,0,0,126.49364004850456,-101.2094809159664Z
SP1195	2	4	090812:Triturada o pulverizada	M168.81042226244492,-134.7554872187958A216,216,0,0,1,168.9117931053231,-134.62840023540548L126.68384482899232,-100.97130017655411A162,162,0,0,0,126.6078166968337,-101.06661541409686Z
SP1197	2	4	090820:Macis	M168.96244265186732,-134.56482814284885A216,216,0,0,1,169.06366995930455,-134.43762680102378L126.79775246947843,-100.82822010076784A162,162,0,0,0,126.72183198890049,-100.92362110713664Z
SP1199	2	4	090821:Sin triturar ni pulverizar	M169.1142477058631,-134.37399756976785A216,216,0,0,1,169.21533134884947,-134.24668203162074L126.9114985116371,-100.68501152371554A162,162,0,0,0,126.83568577939732,-100.7804981773259Z
SP1201	2	4	090822:Triturado o pulverizado	M169.2658372309632,-134.18299574275824A216,216,0,0,1,169.36677708067197,-134.05556617054728L127.02508281050396,-100.54167462791045A162,162,0,0,0,126.9493779232224,-100.63724680706868Z
SP1203	2	4	090830:amomos y cardamomos	M169.41721103397322,-133.99182290524365A216,216,0,0,1,169.51800696176082,-133.86427946137243L127.13850522132061,-100.39820959602933A162,162,0,0,0,127.06290827547991,-100.49386717893275Z
SP1205	2	4	090831:Sin triturar ni pulverizar	M169.56836892197373,-133.8004793008658A216,216,0,0,1,169.66902079938,-133.67282214788298L127.25176559953502,-100.25461661091222A162,162,0,0,0,127.1762766914803,-100.35035947564936Z
SP1207	2	4	090832:Triturados o pulverizados	M169.71931070232043,-133.60896517348388A216,216,0,0,1,169.81981840106891,-133.48119447408305L127.36486380080169,-100.11089585556229A162,162,0,0,0,127.28948302674031,-100.20672388011292Z
SP1209	2	4	090910:Semillas de anis o de badiana	M170.32091290392833,-132.84120831870078A216,216,0,0,1,170.42084260895777,-132.71298506345502L127.81563195671833,-99.53473879759127A162,162,0,0,0,127.74068467794625,-99.63090623902559Z
SP1211	2	4	090920:Semillas de cilantro	M170.47077126599004,-132.64884524178302A216,216,0,0,1,170.57055615373855,-132.52050925575375L127.92791711530393,-99.39038194181532A162,162,0,0,0,127.85307844949253,-99.48663393133727Z
SP1213	2	4	090921:Sin triturar ni pulverizar	M170.62041237032463,-132.4563131095697A216,216,0,0,1,170.72005231362067,-132.32786455631566L128.0400392352155,-99.24589841723675A162,162,0,0,0,127.96530927774349,-99.34223483217727Z
SP1215	2	4	090922:Trituradas o pulverizadas	M170.76983602622093,-132.26361216743481A216,216,0,0,1,170.86933089807758,-132.1350512106582L128.15199817355818,-99.10128840799365A162,162,0,0,0,128.0773770196657,-99.19770912557611Z
SP1217	2	4	090930:Semillas de comino	M170.91904204324487,-132.07074266096748A216,216,0,0,1,171.01839171686018,-131.94206946451374L128.26379378764514,-98.95655209838532A162,162,0,0,0,128.18928153243365,-99.05305699572561Z
SP1219	2	4	090931:Sin triturar ni pulverizar	M171.06803023123967,-131.87770483597168A216,216,0,0,1,171.16723457999672,-131.74891956382933L128.37542593499754,-98.811689672872A162,162,0,0,0,128.30102267342977,-98.90827862697877Z
SP1221	2	4	090932:Trituradas o pulverizadas	M171.21680040032632,-131.68449893846588A216,216,0,0,1,171.3158592977934,-131.55560175476626L128.48689447334505,-98.6667013160747A162,162,0,0,0,128.41260030024475,-98.76337420384942Z
SP1223	2	4	090940:Semillas de alcaravea	M171.3653523609035,-131.49112521468277A216,216,0,0,1,171.4642656808343,-131.3621162836998L128.59819926062573,-98.52158721277486A162,162,0,0,0,128.52401427067764,-98.61834391101208Z
SP1225	2	4	090950:Semillas de hinojo, bayas de enebro	M171.51368592364815,-131.29758391106887A216,216,0,0,1,171.61245353998183,-131.168463397219L128.7093401549864,-98.37634754791425A162,162,0,0,0,128.63526444273612,-98.47318793330166Z
SP1229	2	4	090961:Sin triturar ni pulverizar	M171.66180089951547,-131.10387527428435A216,216,0,0,1,171.95737433583196,-130.71595698891L128.96803075187398,-98.03696774168249A162,162,0,0,0,128.7463506746366,-98.32790645571326Z
SP1233	2	4	090962:Trituradas o pulverizadas	M172.00655138996254,-130.65123910216917A216,216,0,0,1,172.301101969509,-130.26254358061973L129.22582647713176,-97.69690768546481A162,162,0,0,0,129.0049135424719,-97.98842932662687Z
SP1235	2	4	091010:Jengibre	M172.8875665474849,-129.48316235437323A216,216,0,0,1,172.98496821853553,-129.35300835478182L129.73872616390165,-97.01475626608637A162,162,0,0,0,129.6656749106137,-97.11237176577993Z
SP1237	2	4	091011:Sin triturar ni pulverizar	M173.033632313844,-129.2879038745599A216,216,0,0,1,173.13088698957165,-129.1576399993596L129.84816524217874,-96.8682299995197A162,162,0,0,0,129.775224235383,-96.96592790591993Z
SP1239	2	4	091012:Triturado o pulverizado	M173.1794775562189,-129.09248062282742A216,216,0,0,1,173.27658511267666,-128.96210703803396L129.95743883450749,-96.72158027852547A162,162,0,0,0,129.88460816716417,-96.81936046712056Z
SP1241	2	4	091020:azafran	M173.32510208873603,-128.89689284823442A216,216,0,0,1,173.42206240216444,-128.76640972000337L130.06654680162333,-96.57480729000252A162,162,0,0,0,129.99382656655203,-96.67266963617581Z
SP1243	2	4	091030:Curcuma	M173.4705057258032,-128.70114080004913A216,216,0,0,1,173.56731867263048,-128.57054829467572L130.17548900447287,-96.42791122100678A162,162,0,0,0,130.10287929435242,-96.52585560003685Z
SP1245	2	4	091091:Mezclas previstas en la Nota 1 b) de este Capitulo	M173.61568828210963,-128.50522472774924A216,216,0,0,1,173.71235373895183,-128.374523011668L130.28426530421387,-96.280892258751A162,162,0,0,0,130.21176621158222,-96.37891854581193Z
SP1249	2	4	091099:Las demas	M173.76064957262636,-128.30914488102138A216,216,0,0,1,174.04990761758498,-127.9164948640719L130.53743071318874,-95.93737114805393A162,162,0,0,0,130.32048717946978,-96.23185866076604Z
SP1251	2	4	100110:Trigo durum (Triticum durum, amber durum o trigo cristalino)	M174.43420454883292,-127.39194748262511A216,216,0,0,1,174.53003190758918,-127.26063005633718L130.89752393069188,-95.44547254225289A162,162,0,0,0,130.8256534116247,-95.54396061196884Z
SP1253	2	4	100111:Para siembra	M174.5779085185084,-127.19494430716696A216,216,0,0,1,174.67358756953098,-127.06351878328174L131.00519067714825,-95.2976390874613A162,162,0,0,0,130.9334313888813,-95.39620823037522Z
SP1255	2	4	100119:Los demas	M174.72138999608552,-126.9977790271774A216,216,0,0,1,174.81692061743558,-126.86624557319108L131.1126904630767,-95.14968417989331A162,162,0,0,0,131.04104249706415,-95.24833427038305Z
SP1259	2	4	100190:Los demas	M174.86464879870329,-126.80045189393513A216,216,0,0,1,175.15049764903574,-126.4053130738385L131.3628732367768,-94.80398480537887A162,162,0,0,0,131.14848659902745,-95.10033892045135Z
SP1262	2	4	100191:Para siembra	M175.19805235491302,-126.33939390010211A216,216,0,0,1,175.3880230195051,-126.07553839389126L131.54101726462883,-94.55665379541844A162,162,0,0,0,131.39853926618477,-94.75454542507659Z
SP1265	2	4	100199:Los demas	M175.43545361229755,-126.00952986122677A216,216,0,0,1,175.62492748855075,-125.74531738653843L131.71869561641307,-94.30898803990382A162,162,0,0,0,131.57659020922316,-94.50714739592007Z
SP1267	2	4	10020:N/A	M175.95554903439628,-125.28226037234546A216,216,0,0,1,176.04978818558564,-125.14979856080643L132.03734113918924,-93.86234892060482A162,162,0,0,0,131.96666177579723,-93.96169527925909Z
SP1269	2	4	100210:Para siembra	M176.1439276176819,-125.01726586122751A216,216,0,0,1,176.23796727736212,-124.88466234867853L132.17847545802158,-93.6634967615089A162,162,0,0,0,132.10794571326142,-93.76294939592063Z
SP1271	2	4	100290:Los demas	M176.2849496758982,-124.81833406101063A216,216,0,0,1,176.37883957709732,-124.68562446985042L132.284129682823,-93.51421835238781A162,162,0,0,0,132.21371225692366,-93.61375054575797Z
SP1275	2	4	10030:N/A	M176.51948708952438,-124.486427684512A216,216,0,0,1,176.80010703574365,-124.08755840997752L132.60008027680774,-93.06566880748314A162,162,0,0,0,132.3896153171433,-93.364820763384Z
SP1277	2	4	100310:Para siembra	M176.89344680021898,-123.95446131195966A216,216,0,0,1,176.9866863677314,-123.82129400297137L132.74001477579856,-92.86597050222854A162,162,0,0,0,132.67008510016421,-92.96584598396974Z
SP1280	2	4	100390:Las demas	M177.0332685611202,-123.75468404293345A216,216,0,0,1,177.21934657835268,-123.48806905260814L132.9145099337645,-92.61605178945611A162,162,0,0,0,132.77495142084015,-92.81601303220009Z
SP1283	2	4	10040:N/A	M177.35864161273912,-123.28792416649719A216,216,0,0,1,177.54401668301944,-123.02081994548612L133.15801251226458,-92.26561495911459A162,162,0,0,0,133.01898120955434,-92.4659431248729Z
SP1285	2	4	100410:Para siembra	M177.63655339620226,-122.88716327394893A216,216,0,0,1,177.7289894915077,-122.75343699598616L133.29674211863076,-92.06507774698963A162,162,0,0,0,133.22741504715168,-92.16537245546169Z
SP1287	2	4	100490:Las demas	M177.77516979109222,-122.6865477782643A216,216,0,0,1,177.86745486142783,-122.55271723269921L133.4005911460709,-91.91453792452441A162,162,0,0,0,133.3313773433192,-92.01491083369822Z
SP1289	2	4	100510:Para siembra	M178.00569354686309,-122.35184128120125A216,216,0,0,1,178.09772664764768,-122.21783733538969L133.57329498573574,-91.66337800154227A162,162,0,0,0,133.5042701601473,-91.76388096090093Z
SP1295	2	4	100590:Los demas	M178.14370537163418,-122.15080939750008A216,216,0,0,1,178.60210409323216,-121.47958023252416L133.95157806992412,-91.10968517439312A162,162,0,0,0,133.60777902872564,-91.61310704812506Z
SP1297	2	4	100610:arroz con cascara (arroz paddy)	M178.7391308263331,-121.27787560576321A216,216,0,0,1,178.83035543950245,-121.14331997011315L134.12276657962684,-90.85748997758486A162,162,0,0,0,134.05434811974982,-90.95840670432241Z
SP1299	2	4	100620:arroz descascarillado (arroz cargo o arroz pardo)	M178.87592976403536,-121.07601641552256A216,216,0,0,1,178.96700241672963,-120.94135788046324L134.2252518125472,-90.70601841034743A162,162,0,0,0,134.15694732302651,-90.80701231164193Z
SP1302	2	4	100630:arroz semiblanqueado o blanqueado, incluso pulido o glaseado	M179.01250073199452,-120.87400291906305A216,216,0,0,1,179.19424043554767,-120.60441200357114L134.39568032666074,-90.45330900267835A162,162,0,0,0,134.25937554899588,-90.65550218929728Z
SP1304	2	4	100640:arroz partido	M179.23961193988998,-120.53697155494513A216,216,0,0,1,179.3302787977326,-120.40203946083096L134.49770909829945,-90.30152959562322A162,162,0,0,0,134.4297089549175,-90.40272866620884Z
SP1307	2	4	10070:N/A	M179.55650142968517,-120.06441102313153A216,216,0,0,1,179.73702189949418,-119.79400218166498L134.80276642462064,-89.84550163624873A162,162,0,0,0,134.66737607226386,-90.04830826734865Z
SP1309	2	4	100710:Para siembra	M179.82712944849257,-119.65869594106024A216,216,0,0,1,179.91713513881535,-119.5233219227162L134.9378513541115,-89.64249144203716A162,162,0,0,0,134.8703470863694,-89.74402195579518Z
SP1312	2	4	100790:Los demas	M179.96209977103942,-119.45560952085276A216,216,0,0,1,180.14170339849252,-119.1845908525492L135.10627754886937,-89.3884431394119A162,162,0,0,0,134.97157482827959,-89.59170714063957Z
SP1314	2	4	100810:alforfon	M180.27613829458633,-118.98114960610856A216,216,0,0,1,180.3656339279633,-118.84543785002404L135.2742254459725,-89.13407838751803A162,162,0,0,0,135.20710372093976,-89.23586220458142Z
SP1316	2	4	100820:Mijo	M180.410343436431,-118.77755672326748A216,216,0,0,1,180.49968580526894,-118.64174402038768L135.37476435395172,-88.98130801529075A162,162,0,0,0,135.30775757732323,-89.08316754245061Z
SP1318	2	4	100821:Para siembra	M180.54431865298776,-118.57381246349642A216,216,0,0,1,180.63350764342363,-118.43789898690885L135.47513073256772,-88.82842424018163A162,162,0,0,0,135.40823898974082,-88.93035934762231Z
SP1320	2	4	100829:Los demas	M180.67806377351093,-118.36991708645876A216,216,0,0,1,180.76709927187713,-118.23390300937933L135.57532445390785,-88.6754272570345A162,162,0,0,0,135.50854783013318,-88.77743781484406Z
SP1322	2	4	100830:alpiste	M180.81157862754804,-118.16587085201044A216,216,0,0,1,180.90046052037266,-118.02975634778329L135.6753453902795,-88.52231726083747A162,162,0,0,0,135.60868397066102,-88.62440313900784Z
SP1324	2	4	100840:Fonio (Digitaria spp.)	M180.94486304494012,-117.96167402019972A216,216,0,0,1,181.03359121894695,-117.82545926229699L135.77519341421024,-88.36909444672274A162,162,0,0,0,135.7086472837051,-88.47125551514979Z
